0c,0e,64,0,19,0e,3,1,3c,0e,0a,0,3e,0e,5b,3,b3,0e,0a,0,78,5,0,0,14,0,0,0,34,8,0,0,14,0,14,0,13,0f,0,0,0,4,19,0,0,0,0,0,19,19,19,ff,ff,0,0,0,0,ff,64,32,ff,5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,c5,0,c5,10,14,1,ff,0,c5,10,0,0,0,0,cc,1,a4,1,48,3,0,0,ff,0,ff,8,49,20,49,20,0,0,0,0,1,1,0,0,49,20,49,20,0,0,0,0,2,2,0,0,1,20,3f,20,2,1,30,20,8,0a,1,3,10,0d,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0b,80,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0b,80,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,b2,2,0,0,66,70,81,81,78,7e,81,3a,5c,7e,7d,7a,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
b5,0e,57,0,c1,0e,6a,1,f4,0e,0a,0,f6,0e,4c,4,89,0f,0a,0,e4,0c,0,0,1,0,0,0,56,13,0,0,1c,28,21,28,1b,0f,0,0,0,5,19,0,0,0,0,ff,ff,32,32,ff,ff,0,0,ff,ff,ff,0,50,ff,5f,0,0,0,0,0,0,0,0,0,ff,2,0,0,0,0,0,0,2,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,c6,0,c5,10,14,0f,ff,0,c5,10,0,0,0,0,1c,2,b0,4,60,9,0,0,ff,0,ff,8,49,20,49,20,0,0,0,0,1,1,0,0,49,20,49,20,0,0,0,0,2,2,0,0,30,20,3f,20,2,1,0,20,1,0b,1,3,10,0d,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0b,80,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0b,80,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,2a,3,0,0,55,70,7b,7b,74,7d,3a,5c,7e,7d,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
8b,0f,64,0,98,0f,5a,1,c4,0f,0a,0,c6,0f,3f,4,55,10,0a,0,78,5,0,0,14,0,0,0,34,8,0,0,14,0,14,0,11,0f,0,0,0,4,19,0,0,0,0,0,19,19,19,ff,ff,0,0,0,0,ff,64,32,ff,5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,c7,0,c7,10,14,1,ff,0,c7,10,0,0,0,0,cc,1,a4,1,48,3,0,0,ff,0,ff,8,49,20,49,20,0,0,0,0,1,1,0,0,49,20,49,20,0,0,0,0,2,2,0,0,1,20,3f,20,2,1,30,20,8,0a,1,3,10,0d,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0b,80,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0b,80,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,63,80,63,80,63,80,63,80,63,80,63,80,5,80,0,0,31,80,31,80,31,80,6f,80,6f,80,6f,80,6f,80,0,0,b2,2,0,0,66,70,81,81,78,7e,81,3a,5c,7e,7d,7a,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
57,10,57,0,63,10,6a,1,96,10,0a,0,98,10,1f,4,1d,11,0a,0,e4,0c,0,0,1,0,0,0,56,13,0,0,1c,28,21,28,16,0f,0,0,0,5,19,0,0,0,0,ff,ff,32,32,ff,ff,0,0,ff,ff,ff,0,50,ff,5f,0,0,0,0,0,0,0,0,0,ff,2,0,0,0,0,0,0,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,c8,0,c7,10,14,0f,ff,0,c7,10,0,0,0,0,1c,2,b0,4,60,9,0,0,ff,0,ff,8,49,20,49,20,0,0,0,0,1,1,0,0,49,20,49,20,0,0,0,0,2,2,0,0,30,20,3f,20,2,1,0,20,1,0b,1,3,10,0d,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0b,80,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0b,80,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,63,80,63,80,63,80,63,80,5,80,5,80,5,80,0,0,35,80,35,80,35,80,35,80,35,80,35,80,6f,80,0,0,2a,3,0,0,55,70,7b,7b,74,7d,3a,5c,7e,7d,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
1f,11,23,0,24,11,97,0,37,11,0a,0,39,11,92,0,4d,11,0a,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c9,0,ca,10,14,3,ff,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5f,84,5f,84,0,7d,3a,5c,7e,7d,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
4f,11,49,0,59,11,f7,0,79,11,0a,0,7b,11,36,5,2c,12,0a,0,3f,42,0f,0,0f,27,0,0,3f,42,0f,0,1,ff,28,ff,0,0,0,0,2,5,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,0,0,0,0,0,0,3,88,40,87,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ca,0,ca,10,14,c8,ff,0,ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,70,76,78,72,3a,64,81,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
2e,12,49,0,38,12,97,0,4b,12,0a,0,4d,12,92,0,61,12,0a,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,fa,3,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cb,0,0,0,14,c8,ff,0,ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,70,76,78,72,3a,64,81,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
63,12,49,0,6d,12,97,0,80,12,0a,0,82,12,92,0,96,12,0a,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,fa,3,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cc,0,0,0,14,c8,ff,0,ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,70,76,78,72,3a,64,81,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
98,12,49,0,a2,12,97,0,b5,12,0a,0,b7,12,92,0,cb,12,0a,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,fa,3,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cd,0,0,0,14,c8,ff,0,ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,70,76,78,72,3a,64,81,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
cd,12,49,0,d7,12,97,0,ea,12,0a,0,ec,12,92,0,0,13,0a,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,fa,3,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce,0,0,0,14,c8,ff,0,ca,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,70,76,78,72,3a,64,81,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
2,13,3d,0,0a,13,d0,1,47,13,0a,0,49,13,fe,4,f4,13,0a,0,f4,1,0,0,1,0,0,0,ee,2,0,0,13,0,0,ff,0f,0f,11,0,7,5,1,0,0,0,0,19,ff,19,19,ff,ff,ff,ff,ff,ff,0,64,50,ff,ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,31,40,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,cf,0,cf,10,14,2,57,0,cf,10,0,0,0,0,dc,5,5e,1,0d,2,0,0,ff,0,ff,ff,48,20,48,20,0,0,0,0,1,2,0,0,48,20,48,20,0,0,0,0,2,4,0,0,36,20,36,20,1,1,0,20,1,7,1,3,10,0d,0,0,2,80,2,80,2,80,63,80,63,80,63,80,63,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,67,80,67,80,67,80,67,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0b,80,2,80,2,80,2,80,63,80,63,80,63,80,63,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0b,80,2,80,2,80,2,80,63,80,63,80,63,80,63,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,63,80,63,80,63,80,63,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,67,80,67,80,67,80,67,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,63,80,63,80,63,80,63,80,0,0,72,80,72,80,72,80,1b,80,1b,80,1c,80,1c,80,1,0,a0,0f,0,0,60,70,72,83,84,70,81,0,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
f6,13,3c,0,fe,13,d0,1,3b,14,0a,0,3d,14,f8,4,e6,14,0a,0,20,3,0,0,1,0,0,0,b0,4,0,0,17,0,0,ff,18,0f,14,0,7,5,1,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,32,40,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,d0,0,cf,10,14,2,58,0,cf,10,0,0,0,0,dc,5,40,1f,e0,2e,0,0,ff,0,ff,ff,48,20,48,20,0,0,0,0,2,3,0,0,48,20,48,20,0,0,0,0,4,6,0,0,36,20,37,20,1,1,0,20,1,9,1,3,10,0d,0,0,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0b,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0b,80,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,0,0,2,80,2,80,2,80,2,80,2,80,2,80,2,80,0,0,73,80,73,80,73,80,1b,80,1b,80,1c,80,1c,80,1,0,a0,0f,0,0,52,70,72,83,84,70,81,0,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
e8,14,2b,0,ee,14,33,2,38,15,0a,0,3a,15,38,5,f3,15,0a,0,da,5,0,0,e8,3,0,0,9c,3,0,0,0a,28,13,2d,0a,0f,0,0,0,0,19,4,0,0,8,0,0,0,ff,0,0,0,0,ff,ff,0,64,ff,0,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,0,2,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,d1,0,d1,10,14,2,59,0,d1,10,0,0,0,0,4a,1,6,1,89,1,0,0,ff,0,ff,3c,49,20,49,20,0,0,0,0,1,1,0,0,49,20,49,20,0,0,0,0,2,2,0,0,38,20,38,20,1,2,68,20,0a,8,1,3,10,0d,0,0,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0,0,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0b,80,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0b,80,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0,0,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0,0,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0,0,26,80,26,80,26,80,26,80,26,80,26,80,26,80,0,0,27,80,27,80,27,80,27,80,27,80,27,80,27,80,0,0,ef,1,0,0,5b,70,81,85,70,0,81,0,7d,0,7a,0,0,82,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
